x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
8.65999999999999943156581139191985130e+01,4.61216172843219193141033995491196848e-01,-2.97612006459006851520234545133232274e-01,-1.63604166384212341620799450357940524e-01,3.81208276688883770264809338284927960e-01,-2.45685621183757616919697601669402156e-01,-1.35522655505126153345111736614417143e-01,7.33436838992330930989159300407457964e-01,-9.45278524002064002117628795030144009e-01,2.11841685009733071128469494621926891e-01,-7.79250928242031963472968678961457528e-02,-3.63168823160207647469542536808256875e-01,4.41093915984410843816839404704410043e-01,-2.69337584396652485318106295648226572e-02,-1.90414435451620851682783646110675870e-01,2.17348193891286100214594275675519583e-01,6.91104905875562270545504637866889996e-01,3.89766508666949774553641888912458944e-01,-1.08087141454251204509914652677936757e+00,-1.87968061230672704997601840659626760e+01,2.91154115504014932974782777037353762e-14,2.42046362019276296927729288536857481e+00,1.84966799691721714403360811111232298e+00,1.02478752390023107301164448214137825e+00,1.13666288722197239090079339524979459e+00,4.72679656986652417352966237007140091e-01,8.55606658045626559449171907405784270e-01,1.47901438215302939127063627935553128e+00,1.84966799691721714403360811111232298e+00
8.67000000000000028421709430404007435e+01,4.49701697059894600343494026873524270e-01,-3.32845162257606226347101916189014781e-01,-1.16856534802288373996392110684484849e-01,3.75407173874165654304345518650677309e-01,-2.63867151901475141643721344118153357e-01,-1.11540021972690512660624174531413581e-01,7.98363429262172630868244003268117769e-01,-9.01293508031779181390297559132488443e-01,1.02930078769606550522053555863609631e-01,-1.49588915581248797213670848000892744e-01,-3.39714386511997768562117456382454403e-01,4.89303302093246565775788304383354489e-01,-8.70660313532131525460097033860646570e-02,-1.72141515604819624536643828785885935e-01,2.59207546958032777082653532171971320e-01,6.06362317612132774803379355706028865e-01,4.92708735807432361905240239609040206e-01,-1.09907105341956513670861959531508799e+00,-1.86293909335235379209905204334063455e+01,2.89557978877592224532418969001915386e-14,2.41743570085089481412212839869047668e+00,1.90931236316457526834115029327110963e+00,1.07672528449517414390628591447465137e+00,1.10318742560659542830557897444004260e+00,4.86092118470033848811991784625041720e-01,8.37835119186284059290610613872314645e-01,1.47637666480683249881802581050227266e+00,1.90931236316457526834115029327110963e+00
8.67999999999999971578290569595992565e+01,4.31833032459296733427539230009979555e-01,-3.65058853295840077078609173889526403e-01,-6.67741791634566563489300561204273325e-02,3.64194033786620591703014365890433792e-01,-2.79814084690420997465932939964605867e-01,-8.43799490961995942370814259247152919e-02,8.54601089010205073848861893183123072e-01,-8.46103708339599673503355045804985794e-01,-8.49738067060540034550684737890043891e-03,-2.05272852691832179704103418865339826e-01,-3.01195001478992045976887990600769814e-01,5.06467854170824225680991409466116477e-01,-1.35278439727757874770368375217636494e-01,-1.44765559224886754654245309444120157e-01,2.80043998952644629424613684661777378e-01,5.18324726155466682639813983124323793e-01,6.14608487281513718129569111441384842e-01,-1.13293321343698040076938309456572712e+00,-1.84582198392031431311011147045064718e+01,2.85872496954534980465552426242634827e-14,2.41626825732719202506888967215316322e+00,1.94579352455477342697110767485341845e+00,1.12533631580602123311307135493745166e+00,1.06216905876170391990185518389026062e+00,5.32109694552124711047413030373773945e-01,8.23947916924069707670257388586889275e-01,1.47343070900428632755205075846800828e+00,1.94579352455477342697110767485341845e+00
8.69000000000000056843418860808014870e+01,4.09103552483621096847503731952070367e-01,-3.92162362141719749429994784325667742e-01,-1.69411903419013474175089476263764982e-02,3.48708078866183052469664505705160405e-01,-2.92265541500609856906298614500999268e-01,-5.64425373655731955633658912030459695e-02,9.02092158247834305279311078390284736e-01,-7.77626864921162721844063729705434313e-01,-1.24465293326671583435247348685615932e-01,-2.47295216519659372430160726940181749e-01,-2.34722352617672313532957073172235165e-01,4.82017569137331685963117800112423198e-01,-1.72822409259434665788811237224377270e-01,-1.00575396847259332568900932858330037e-01,2.73397806106693998357712170082728048e-01,4.32133544283276022031233414568515405e-01,7.58644161543177667366072014053783984e-01,-1.19077770582645368939730542862231961e+00,-1.90746550561882900476362578956468496e+01,2.96438799826975736372256576137589796e-14,2.42436161867744278903577246359269697e+00,1.95385178352831946074986878935305830e+00,1.16968306838920708346022819023038845e+00,1.01203039237987699675144514723677818e+00,6.02172568663577706985165750197014369e-01,8.14219205152568460541956134783212960e-01,1.46683020069042594682423640523026232e+00,1.95385178352831946074986878935305830e+00
8.70000000000000000000000000000000000e+01,3.82720572682169606235176429469751083e-01,-4.10363236650489515913007444967401982e-01,2.76426639683199096778310154976777116e-02,3.29914224562406556818350878686784545e-01,-2.98951532208666891286274202416679219e-01,-3.09626923537396655320766762689884016e-02,9.41197769708062791517608385424945576e-01,-6.93758035065993699165172162437159442e-01,-2.47439734642069092352436222988554002e-01,-2.78927689553171983641985100715194278e-01,-1.18734824109766400528773951344919579e-01,3.97662513662938384170759052060120164e-01,-2.01837989397972900019171727056904597e-01,-2.68856484738352776401740422978381842e-02,2.28723637871808177659345769354763410e-01,3.50970881178340195207432917877406776e-01,9.20472518396421441540849413509036309e-01,-1.27144339957476163674828233138646186e+00,-2.50707128178069478252609769697301090e+01,2.85384401350024570113306060972178894e-14,2.45244058445435404139452511704027279e+00,1.92035689567291804237015807087321142e+00,1.20950264698285542689508737566971341e+00,9.51044657916507751182123156455920533e-01,6.86646489008627634130391829776822776e-01,8.08868535619109525449844269760239522e-01,1.44976352433904567051891592530122372e+00,1.92035689567291804237015807087321142e+00
8.70999999999999943156581139191985130e+01,3.53546534856824294314809520641979015e-01,-4.13299974272046436574425236545134319e-01,5.97534394152221422596157159031828273e-02,3.08541026915138340838792484484875605e-01,-2.96108361307543734235447636818937836e-01,-1.24326656075946066033448476648190346e-02,9.72492377081307671113132339456465294e-01,-5.93792108625598354378877373687858039e-01,-3.78700268455709316734254965769377531e-01,-3.03695348889904772725018143415323262e-01,7.51004136551946204538087251843160943e-02,2.28594935234710152271209418231013523e-01,-2.24836054106918595786215990837725298e-01,9.25482824401711258643795742918025892e-02,1.32287771666747469921836416545943063e-01,2.75921582584707829882744884944334487e-01,1.07296184581961254578810575271324846e+00,-1.34888342840432037567085063765760172e+00,-5.02649838853771493418776117323432118e+01,2.84855797865906967040430588895322095e-14,5.50050693724588855568514699008728096e+00,1.81906941630790532114832221191702175e+00,1.24495577555423915168725397982695275e+00,8.78314343530929354284937494944544607e-01,7.76226824440730371918952955768826965e-01,8.08175239483871351959414343379710904e-01,1.40989151885749978949970105009645197e+00,1.81906941630790532114832221191702175e+00
8.72000000000000028421709430404007435e+01,3.22100897627804424645991996986965115e-01,-3.92350828756243581779341724249198050e-01,7.02499311284391571333497272622611130e-02,2.85064349899902497549248847111885241e-01,-2.78724025264463902971161618289032509e-01,-6.34032463543859457808722882173201378e-03,9.96556430063581390792079346124959929e-01,-4.81721999664285511949275577348769820e-01,-5.14834430399295878842803768776962407e-01,-3.24858100171497844903513525103323046e-01,3.55987200731032948836412927659356242e-01,-3.11291005595351039328994025560266147e-02,-2.44302364476385763458287294900851348e-01,2.61901158781223498018918670798952122e-01,-1.75987943048377345606313758980804911e-02,2.06039839834281721828368975442395248e-01,1.14805538787227248326424411935509072e+00,-1.35409522770655420509261309479750246e+00,-8.82023183290231070907694288507627789e+01,2.70004386285505881605484928662448474e-14,1.71341334447470597363430660557175306e+01,1.61631653209864888265554233723880416e+00,1.27640877505370266728640350533723800e+00,7.96598680981099199954068792776479528e-01,8.60673529990694376084574385633326414e-01,8.12560862630899434293357884398776554e-01,1.33245157061292971723273221175658835e+00,1.61631653209864888265554233723880416e+00
8.72999999999999971578290569595992565e+01,2.88608498440218673766482534118994466e-01,-3.41227467287743519777699478392372395e-01,5.26189688475248460112169442734061259e-02,2.59726559991642118490165607626265144e-01,-2.43306121242958478558381395068770628e-01,-1.64204387486836399317842125563719216e-02,1.01378122295762865915301935546366183e+00,-3.69303364932810199861693371798532290e-01,-6.44477858024818459291325983665901789e-01,-3.44974204022142218951346980643976120e-01,6.60907266624236938712005247438029938e-01,-3.15933062602094719760658266794048281e-01,-2.62364295994362767064186750427802927e-01,4.42690160841021395531209520786114677e-01,-1.80325864846658628467022770358291455e-01,1.38538547090640448812809769375196395e-01,1.07373177007343338375637524003662573e+00,-1.21227031716407383256918500941183936e+00,-9.48376714294353682088711821052129380e+01,2.71354255598346996268691195621305868e-14,2.01876438376093013020046413203266692e+01,1.31263804210200385833315197785971532e+00,1.30424690704902996829818602928614522e+00,7.16506845415128422396836543865696370e-01,9.29223722585317486076162498870511468e-01,8.22588149763522137861895088865696474e-01,1.21966730522651964131968799683546453e+00,1.31263804210200385833315197785971532e+00
8.74000000000000056843418860808014870e+01,2.53092658756598655108316744495215531e-01,-2.63058178104681397248502513775501415e-01,9.96551934808274214018576928031436289e-03,2.32590265749048669096662520694634033e-01,-1.91958081631607866511799750648474165e-01,-4.06321841174408025848627700450351243e-02,1.02420735644487418065202830082355165e+00,-2.70996629360085798202822124626949935e-01,-7.53210727084788382449206176197375742e-01,-3.65440927756127376732696203940639623e-01,8.82596711797381359047341425715877710e-01,-5.17155784041253982314645221775232310e-01,-2.80427798665576875909896714026507646e-01,5.72404445814276894754694783804840615e-01,-2.91976647148700018844798069778312409e-01,6.93222361945999887156729932185823636e-02,8.81955872883483695302865183960932183e-01,-9.51278109078083684018538177179532469e-01,-6.33114820828319962986441282737359870e+01,2.78725133506932085525840969072853297e-14,8.30521528391526775672450969768278809e+00,1.32872063385039807245132269514939616e+00,1.32872063385039807245132269514939616e+00,6.55252761134999237279371526169835583e-01,9.75796139417782156756887163261146577e-01,8.38832394520700129503433727097944933e-01,1.10546087504048893342626704275693284e+00,9.83600954163383944129057493478418924e-01
8.75000000000000000000000000000000000e+01,2.15510133797402698343365389337686893e-01,-1.68635283583596027263677844079610016e-01,-4.68748502138066710796875452580477528e-02,2.03626889376467570189328295077739140e-01,-1.31129686782944018318330015404331952e-01,-7.24972025935235518709982796722803268e-02,1.02743913846274947898942295787369955e+00,-1.93081234189218871304955546397277137e-01,-8.34357904273530607684467411477195722e-01,-3.86161411327943074041812986385701686e-01,9.88994648742665683197610174746721274e-01,-6.02833237414722609155797188361013088e-01,-2.98877256460452673234751338885024847e-01,6.34425794020544649040775317222335036e-01,-3.35548537560091975806023978337289437e-01,-6.07243011618388936165532853123572840e-03,6.82829896152596212885027265963500442e-01,-6.76757466036412323523371937432281988e-01,-3.12432785722151044049965662452450488e+01,2.77377793642566592640827055895680857e-14,2.63619599618955419203426224140018582e+00,1.34984532555379204081461801032457427e+00,1.34984532555379204081461801032457427e+00,6.26249257046905547592517536979155614e-01,1.00219954711923193443922951369760611e+00,8.61700468919977183841593958908708655e-01,1.02150080678726940423187330870779578e+00,7.22832970846100964329821087632299614e-01
8.75999999999999943156581139191985130e+01,1.75904663280390135011531559369465557e-01,-6.78272070872553176215199846434446226e-02,-1.08077456193134817390011574725990926e-01,1.72824835396429544164573745786376024e-01,-6.65314675082879436552045882235347438e-02,-1.06293367888141600509369157561712011e-01,1.02265297851041273101188225324308668e+00,-1.32436238820999177351977742450675936e-01,-8.90216739689413553659904510793184202e-01,-4.05506104898607367920193901730661940e-01,1.01804881702354100732787185422931687e+00,-6.12542712124933639407677952498648237e-01,-3.16990853216048192843730954990151291e-01,6.52467339743050060619542194316734928e-01,-3.35476486527001867775811239326561922e-01,-9.16300198778927727736668815644839770e-02,5.41573818881742051457817044870910671e-01,-4.49943799003849278684150163306445339e-01,-2.16683444336834167831540298720938154e+01,2.93749304060023249409459394532617604e-14,2.41284015340291284253933637658904607e+00,1.36736554613409807557388443930802844e+00,1.36736554613409807557388443930802844e+00,6.32058034134743316908643428763227789e-01,1.01389941639696462074934033988893387e+00,8.91311140825341616295968022093140596e-01,9.70386700057975550326386698011198271e-01,5.73963755175059563619675914277596021e-01
